categ_name,ac_group,ccy,group,TOTAL_AMOUNT,BANK_DATE,INT_RATE,diffs,groupwise_total,categwise_total,datewise_total
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,594316551,2018-11-23,6,106170.0,23890966712,594316551,80032388660
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,593969134,2018-11-24,6,-347417.0,23913427421,593969134,79997104089
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,596216126,2018-11-25,6,2246992.0,23867999419,596216126,79950372128
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,595290790,2018-11-26,6,-925336.0,23851612276,595290790,79605734814
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,593851240,2018-11-27,6,-1439550.0,23923339484,593851240,79644918795
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,591924652,2018-11-28,6,-1926588.0,23936340194,591924652,79583445429
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,592020491,2018-11-29,6,95839.0,23966577636,592020491,79606076246
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,590287529,2018-11-30,6,-1732962.0,23952433159,590287529,79410189108
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,588844429,2018-12-01,6,-1443100.0,23947496521,588844429,79386819692
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3184382368,2018-11-03,6,,23920088246,3184382368,77912665693
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3182259781,2018-11-04,6,-2122587.0,23864034459,3182259781,77977010989
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3224812386,2018-11-05,6,42552605.0,24057627282,3224812386,77951951880
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3262988854,2018-11-06,6,38176468.0,23959847802,3262988854,78165430308
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3253118924,2018-11-07,6,-9869930.0,24003319968,3253118924,78133777223
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3243450144,2018-11-08,6,-9668780.0,24022390416,3243450144,78082860514
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3247103717,2018-11-09,6,3653573.0,24066120632,3247103717,78058049017
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3243661059,2018-11-10,6,-3442658.0,24103812028,3243661059,77844623425
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3215739173,2018-11-11,6,-27921886.0,24034955424,3215739173,77433450315
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3181123966,2018-11-12,6,-34615207.0,24044334107,3181123966,77882990164
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3182644539,2018-11-13,6,1520573.0,24092180680,3182644539,78114906003
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3179105767,2018-11-14,6,-3538772.0,24144486926,3179105767,78493156721
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3168678440,2018-11-15,6,-10427327.0,24188423184,3168678440,78517622829
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3141824350,2018-11-16,6,-26854090.0,24103388862,3141824350,78941420026
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3150434230,2018-11-17,6,8609880.0,24138635481,3150434230,78881888136
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3142037040,2018-11-18,6,-8397190.0,24061962960,3142037040,79117405481
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3144525645,2018-11-19,6,2488605.0,24042012805,3144525645,79104023585
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3128013750,2018-11-20,6,-16511895.0,23986881385,3128013750,79081883800
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3121760796,2018-11-21,6,-6252954.0,23958582974,3121760796,79305803658
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3111259812,2018-11-22,6,-10500984.0,23916240361,3111259812,79570972083
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3105899272,2018-11-23,6,-5360540.0,23890966712,3105899272,80032388660
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3100832216,2018-11-24,6,-5067056.0,23913427421,3100832216,79997104089
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3087270285,2018-11-25,6,-13561931.0,23867999419,3087270285,79950372128
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3075788095,2018-11-26,6,-11482190.0,23851612276,3075788095,79605734814
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3080515999,2018-11-27,6,4727904.0,23923339484,3080515999,79644918795
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3089790171,2018-11-28,6,9274172.0,23936340194,3089790171,79583445429
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3089516813,2018-11-29,6,-273358.0,23966577636,3089516813,79606076246
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3068586807,2018-11-30,6,-20930006.0,23952433159,3068586807,79410189108
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3061661576,2018-12-01,6,-6925231.0,23947496521,3061661576,79386819692
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,109878506,2018-11-03,4.5,,23920088246,109878506,77912665693
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,110404752,2018-11-04,4.5,526246.0,23864034459,110404752,77977010989
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,208794382,2018-11-05,4.5,98389630.0,24057627282,208794382,77951951880
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,113496105,2018-11-06,4.5,-95298277.0,23959847802,113496105,78165430308
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,113580025,2018-11-07,4.5,83920.0,24003319968,113580025,78133777223
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,113192751,2018-11-08,4.5,-387274.0,24022390416,113192751,78082860514
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,113276484,2018-11-09,4.5,83733.0,24066120632,113276484,78058049017
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,113176546,2018-11-10,4.5,-99938.0,24103812028,113176546,77844623425
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,116386644,2018-11-11,4.5,3210098.0,24034955424,116386644,77433450315
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,118095700,2018-11-12,4.5,1709056.0,24044334107,118095700,77882990164
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,118047060,2018-11-13,4.5,-48640.0,24092180680,118047060,78114906003
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,118690127,2018-11-14,4.5,643067.0,24144486926,118690127,78493156721
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,123435939,2018-11-15,4.5,4745812.0,24188423184,123435939,78517622829
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,110913805,2018-11-16,4.5,-12522134.0,24103388862,110913805,78941420026
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,110930375,2018-11-17,4.5,16570.0,24138635481,110930375,78881888136
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,113738456,2018-11-18,4.5,2808081.0,24061962960,113738456,79117405481
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,111477654,2018-11-19,4.5,-2260802.0,24042012805,111477654,79104023585
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,109971989,2018-11-20,4.5,-1505665.0,23986881385,109971989,79081883800
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,109342825,2018-11-21,4.5,-629164.0,23958582974,109342825,79305803658
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,109778882,2018-11-22,4.5,436057.0,23916240361,109778882,79570972083
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,109765023,2018-11-23,4.5,-13859.0,23890966712,109765023,80032388660
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,109724693,2018-11-24,4.5,-40330.0,23913427421,109724693,79997104089
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,131991345,2018-11-25,4.5,22266652.0,23867999419,131991345,79950372128
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,124183898,2018-11-26,4.5,-7807447.0,23851612276,124183898,79605734814
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,114807341,2018-11-27,4.5,-9376557.0,23923339484,114807341,79644918795
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,117578856,2018-11-28,4.5,2771515.0,23936340194,117578856,79583445429
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,117610889,2018-11-29,4.5,32033.0,23966577636,117610889,79606076246
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,115442914,2018-11-30,4.5,-2167975.0,23952433159,115442914,79410189108
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,116402554,2018-12-01,4.5,959640.0,23947496521,116402554,79386819692
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1176170733,2018-11-03,6,,23920088246,1176170733,77912665693
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1195293051,2018-11-04,6,19122318.0,23864034459,1195293051,77977010989
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1246095106,2018-11-05,6,50802055.0,24057627282,1246095106,77951951880
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1227815704,2018-11-06,6,-18279402.0,23959847802,1227815704,78165430308
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1214240660,2018-11-07,6,-13575044.0,24003319968,1214240660,78133777223
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1209437460,2018-11-08,6,-4803200.0,24022390416,1209437460,78082860514
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1210549130,2018-11-09,6,1111670.0,24066120632,1210549130,78058049017
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1207118705,2018-11-10,6,-3430425.0,24103812028,1207118705,77844623425
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1188302748,2018-11-11,6,-18815957.0,24034955424,1188302748,77433450315
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1180980269,2018-11-12,6,-7322479.0,24044334107,1180980269,77882990164
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1176466204,2018-11-13,6,-4514065.0,24092180680,1176466204,78114906003
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1170345013,2018-11-14,6,-6121191.0,24144486926,1170345013,78493156721
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1170061820,2018-11-15,6,-283193.0,24188423184,1170061820,78517622829
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1156162173,2018-11-16,6,-13899647.0,24103388862,1156162173,78941420026
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1153609669,2018-11-17,6,-2552504.0,24138635481,1153609669,78881888136
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1155442710,2018-11-18,6,1833041.0,24061962960,1155442710,79117405481
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1130793754,2018-11-19,6,-24648956.0,24042012805,1130793754,79104023585
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1120357197,2018-11-20,6,-10436557.0,23986881385,1120357197,79081883800
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1123351012,2018-11-21,6,2993815.0,23958582974,1123351012,79305803658
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1124136559,2018-11-22,6,785547.0,23916240361,1124136559,79570972083
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1121311357,2018-11-23,6,-2825202.0,23890966712,1121311357,80032388660
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1117880294,2018-11-24,6,-3431063.0,23913427421,1117880294,79997104089
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1106234866,2018-11-25,6,-11645428.0,23867999419,1106234866,79950372128
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1105927958,2018-11-26,6,-306908.0,23851612276,1105927958,79605734814
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1103813877,2018-11-27,6,-2114081.0,23923339484,1103813877,79644918795
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1100399041,2018-11-28,6,-3414836.0,23936340194,1100399041,79583445429
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1105003444,2018-11-29,6,4604403.0,23966577636,1105003444,79606076246
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1103019516,2018-11-30,6,-1983928.0,23952433159,1103019516,79410189108
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1099932762,2018-12-01,6,-3086754.0,23947496521,1099932762,79386819692
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-03,12.34,,23920088246,169529,77912665693
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-04,12.34,0.0,23864034459,169529,77977010989
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-05,12.34,0.0,24057627282,169529,77951951880
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-06,12.34,0.0,23959847802,169529,78165430308
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-07,12.34,0.0,24003319968,169529,78133777223
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-08,12.34,0.0,24022390416,169529,78082860514
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-09,12.34,0.0,24066120632,169529,78058049017
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-10,12.34,0.0,24103812028,169529,77844623425
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-11,12.34,0.0,24034955424,169529,77433450315
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-12,12.34,0.0,24044334107,169529,77882990164
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-13,12.34,0.0,24092180680,169529,78114906003
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-14,12.34,0.0,24144486926,169529,78493156721
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-15,12.34,0.0,24188423184,169529,78517622829
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-16,12.34,0.0,24103388862,169529,78941420026
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-17,12.34,0.0,24138635481,169529,78881888136
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-18,12.34,0.0,24061962960,169529,79117405481
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-19,12.34,0.0,24042012805,169529,79104023585
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-20,12.34,0.0,23986881385,169529,79081883800
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-21,12.34,0.0,23958582974,169529,79305803658
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-22,12.34,0.0,23916240361,169529,79570972083
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-23,12.34,0.0,23890966712,169529,80032388660
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-24,12.34,0.0,23913427421,169529,79997104089
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-25,12.34,0.0,23867999419,169529,79950372128
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-26,12.34,0.0,23851612276,169529,79605734814
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-27,12.34,0.0,23923339484,169529,79644918795
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-28,12.34,0.0,23936340194,169529,79583445429
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-29,12.34,0.0,23966577636,169529,79606076246
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-11-30,12.34,0.0,23952433159,169529,79410189108
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,2018-12-01,12.34,0.0,23947496521,169529,79386819692
Savings Account,22,NPR,SAVING DEPOSIT,3525819527,2018-11-03,4,,23920088246,3542229657,77912665693
Savings Account,22,GBP,SAVING DEPOSIT,79494,2018-11-03,1,,89140,3542229657,77912665693
Savings Account,22,EUR,SAVING DEPOSIT,53626,2018-11-03,0.5,,112160,3542229657,77912665693
Savings Account,22,USD,SAVING DEPOSIT,16277010,2018-11-03,1.5,,35145476,3542229657,77912665693
Savings Account,22,GBP,SAVING DEPOSIT,78939,2018-11-04,1,-555.0,88517,3503434842,77977010989
Savings Account,22,USD,SAVING DEPOSIT,16234986,2018-11-04,1.5,-42024.0,35054738,3503434842,77977010989
Savings Account,22,NPR,SAVING DEPOSIT,3487067668,2018-11-04,4,-38751859.0,23864034459,3503434842,77977010989
Savings Account,22,EUR,SAVING DEPOSIT,53249,2018-11-04,0.5,-377.0,111372,3503434842,77977010989
Savings Account,22,GBP,SAVING DEPOSIT,79870,2018-11-05,1,931.0,89561,3533419605,77951951880
Savings Account,22,EUR,SAVING DEPOSIT,53642,2018-11-05,0.5,393.0,112194,3533419605,77951951880
Savings Account,22,USD,SAVING DEPOSIT,16382068,2018-11-05,1.5,147082.0,35372318,3533419605,77951951880
Savings Account,22,NPR,SAVING DEPOSIT,3516904025,2018-11-05,4,29836357.0,24057627282,3533419605,77951951880
Savings Account,22,USD,SAVING DEPOSIT,16361056,2018-11-06,1.5,-21012.0,35326950,3494898214,78165430308
Savings Account,22,NPR,SAVING DEPOSIT,3478403311,2018-11-06,4,-38500714.0,23959847802,3494898214,78165430308
Savings Account,22,EUR,SAVING DEPOSIT,53733,2018-11-06,0.5,91.0,112384,3494898214,78165430308
Savings Account,22,GBP,SAVING DEPOSIT,80114,2018-11-06,1,244.0,89835,3494898214,78165430308
Savings Account,22,GBP,SAVING DEPOSIT,80114,2018-11-07,1,0.0,89835,3518998159,78133777223
Savings Account,22,EUR,SAVING DEPOSIT,53733,2018-11-07,0.5,0.0,112384,3518998159,78133777223
Savings Account,22,USD,SAVING DEPOSIT,16361056,2018-11-07,1.5,0.0,35326950,3518998159,78133777223
Savings Account,22,NPR,SAVING DEPOSIT,3502503256,2018-11-07,4,24099945.0,24003319968,3518998159,78133777223
Savings Account,22,NPR,SAVING DEPOSIT,3511402951,2018-11-08,4,8899695.0,24022390416,3527897854,78082860514
Savings Account,22,EUR,SAVING DEPOSIT,53733,2018-11-08,0.5,0.0,112384,3527897854,78082860514
